""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"abundance"	"path"	"sig"	"pch"
"1097"	"K02557"	3.34887902234221	4.68258006526056	2.49158446881452	1.8793583456107	0.0601955799196469	0.0879849848088055	"K02557"	"Cellular Processes"	"Cell motility"	" Bacterial chemotaxis"	3.89473684210526	"K02557_Cellular Processes_Cell motility_ Bacterial chemotaxis"	1.05559143661205	19
"1099"	"K02560"	0.079015747101229	-0.701721957452983	4.13922259323139	-0.16952989157927	0.865379862550003	NA	"K02560"	"Metabolism"	"Glycan biosynthesis and metabolism"	" Lipopolysaccharide biosynthesis"	0.105263157894737	"K02560_Metabolism_Glycan biosynthesis and metabolism_ Lipopolysaccharide biosynthesis"	NA	19
"1100"	"K02563"	7.03752861558519	5.75386581035543	1.02126979098712	5.63403114547621	1.76045205965993e-08	6.95062944670515e-08	"K02563"	"Metabolism"	"Glycan biosynthesis and metabolism"	" Peptidoglycan biosynthesis"	8	"K02563_Metabolism_Glycan biosynthesis and metabolism_ Peptidoglycan biosynthesis"	7.15797586406422	19
"1101"	"K02564"	11.0883656151253	6.40972626446624	2.98834511685325	2.14490830671383	0.0319601789552603	0.0573777850446792	"K02564"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	13.1052631578947	"K02564_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"	1.2412562208415	19
"1102"	"K02567"	0	NA	NA	NA	NA	NA	"K02567"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	0	"K02567_Metabolism_Energy metabolism_ Nitrogen metabolism"	NA	19
"1103"	"K02568"	0.994235341338637	2.93066924630296	3.48901147425276	0.839971226214045	0.400924519821481	NA	"K02568"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	1.15789473684211	"K02568_Metabolism_Energy metabolism_ Nitrogen metabolism"	NA	19
"1109"	"K02575"	4.49647243742833	5.10757159443238	2.99051363705874	1.70792452879628	0.0876503471665337	0.103916669312597	"K02575"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	5.21052631578947	"K02575_Metabolism_Energy metabolism_ Nitrogen metabolism"	0.983314781511059	19
"1111"	"K02588"	0	NA	NA	NA	NA	NA	"K02588"	"Metabolism"	"Energy metabolism"	" Nitrogen metabolism"	0	"K02588_Metabolism_Energy metabolism_ Nitrogen metabolism"	NA	19
"1115"	"K02610"	0	NA	NA	NA	NA	NA	"K02610"	"Metabolism"	"Amino acid metabolism"	" Phenylalanine metabolism"	0	"K02610_Metabolism_Amino acid metabolism_ Phenylalanine metabolism"	NA	19
"1116"	"K02614"	1.79930672914442	3.78701458283143	3.69538668478587	1.02479521248014	0.305459825860493	NA	"K02614"	"Metabolism"	"Amino acid metabolism"	" Phenylalanine metabolism"	2.31578947368421	"K02614_Metabolism_Amino acid metabolism_ Phenylalanine metabolism"	NA	19
"1117"	"K02619"	2.48541481449779	4.25205374825649	3.09903104201374	1.37205910189706	0.170045039865319	NA	"K02619"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	2.73684210526316	"K02619_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"	NA	19
"1120"	"K02626"	0	NA	NA	NA	NA	NA	"K02626"	"Metabolism"	"Amino acid metabolism"	" Arginine and proline metabolism"	0	"K02626_Metabolism_Amino acid metabolism_ Arginine and proline metabolism"	NA	19
"1122"	"K02650"	0	NA	NA	NA	NA	NA	"K02650"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K02650_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"1127"	"K02657"	0	NA	NA	NA	NA	NA	"K02657"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K02657_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"1137"	"K02686"	1.56523793103431	3.58448823497881	3.73174646773123	0.960539057509461	0.336783983589762	NA	"K02686"	"Genetic Information Processing"	"Replication and repair"	" Homologous recombination"	1.63157894736842	"K02686_Genetic Information Processing_Replication and repair_ Homologous recombination"	NA	19
"1140"	"K02744"	4.29064297839068	5.04013978810926	3.02341743543889	1.66703404201862	0.0955076360214508	0.105749203716099	"K02744"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	5.15789473684211	"K02744_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	0.975722894146833	19
"1141"	"K02745"	0.214956594300895	0.724628248904949	4.04575040984634	0.179108490514241	0.857852515346161	NA	"K02745"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	0.263157894736842	"K02745_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	NA	19
"1142"	"K02746"	0.59083807356937	2.17997213259876	3.65031064320417	0.597201812579222	0.550372649183932	NA	"K02746"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	0.684210526315789	"K02746_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	NA	19
"1143"	"K02747"	0.438621801875702	1.75120330771624	4.01703793351426	0.435943931000976	0.662877410358085	NA	"K02747"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	0.526315789473684	"K02747_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	NA	19
"1144"	"K02749"	1.01315600997252	2.95668225071096	3.88618773195452	0.760818173141606	0.446765678199079	NA	"K02749"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	1.05263157894737	"K02749_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"	NA	19
"1145"	"K02750"	1.01315600997252	2.95668225071096	3.88618773195452	0.760818173141606	0.446765678199079	NA	"K02750"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	1.05263157894737	"K02750_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"	NA	19
"1146"	"K02755"	0.732955783310068	2.48968547736383	3.5960410867925	0.692340664990709	0.488723418357929	NA	"K02755"	"Environmental Information Processing"	"Membrane transport"	" Phosphotransferase system (PTS)"	0.789473684210526	"K02755_Environmental Information Processing_Membrane transport_ Phosphotransferase system (PTS)"	NA	19
"1147"	"K02756"	0.732955783310068	2.48968547736383	3.5960410867925	0.692340664990709	0.488723418357929	NA	"K02756"	"Environmental Information Processing"	"Membrane transport"	" Phosphotransferase system (PTS)"	0.789473684210526	"K02756_Environmental Information Processing_Membrane transport_ Phosphotransferase system (PTS)"	NA	19
"1148"	"K02757"	0.732955783310068	2.48968547736383	3.5960410867925	0.692340664990709	0.488723418357929	NA	"K02757"	"Environmental Information Processing"	"Membrane transport"	" Phosphotransferase system (PTS)"	0.789473684210526	"K02757_Environmental Information Processing_Membrane transport_ Phosphotransferase system (PTS)"	NA	19
"1149"	"K02759"	2.0699119682717	3.9884915875866	3.61447213268518	1.10347830642245	0.269819507273471	NA	"K02759"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	2.42105263157895	"K02759_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"	NA	19
"1150"	"K02760"	2.39643515866183	4.19980406254481	3.09709618290634	1.35604573268489	0.175084617586997	NA	"K02760"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	2.78947368421053	"K02760_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"	NA	19
"1151"	"K02761"	3.10854830926261	4.57504647773317	2.66876969290729	1.71429047995117	0.0864753906814364	0.103691368016481	"K02761"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	3.57894736842105	"K02761_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"	0.984257395769539	19
"1152"	"K02763"	0	NA	NA	NA	NA	NA	"K02763"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0	"K02763_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"	NA	19
"1153"	"K02764"	0	NA	NA	NA	NA	NA	"K02764"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0	"K02764_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"	NA	19
"1154"	"K02765"	0	NA	NA	NA	NA	NA	"K02765"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0	"K02765_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"	NA	19
"1155"	"K02768"	4.03651170959287	4.95181779461633	1.99913882324222	2.47697545415352	0.0132501014074011	0.028117452879517	"K02768"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	4.57894736842105	"K02768_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	1.55102402399622	19
"1156"	"K02769"	4.16702741529454	4.99775792802285	1.9164564486898	2.60781189754644	0.00911230129589335	0.0203844031246734	"K02769"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	4.73684210526316	"K02769_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	1.69070200059425	19
"1157"	"K02770"	4.16702741529454	4.99775792802285	1.9164564486898	2.60781189754644	0.00911230129589335	0.0203844031246734	"K02770"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	4.73684210526316	"K02770_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	1.69070200059425	19
"1158"	"K02773"	2.64051719578926	4.33962288965742	2.97828171555782	1.45708945765214	0.145091688095053	NA	"K02773"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	3.05263157894737	"K02773_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	NA	19
"1159"	"K02774"	4.73048435358135	5.1808130078592	3.05247725739265	1.69724868393762	0.0896496545015015	0.104520950130574	"K02774"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	5.57894736842105	"K02774_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	0.980796651043928	19
"1160"	"K02775"	1.26864878647085	3.28265568808073	3.3919022032911	0.967791961954453	0.333148278990289	NA	"K02775"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	1.52631578947368	"K02775_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	NA	19
"1161"	"K02777"	3.31644166676121	4.66832282967554	2.52138300596099	1.85149293805773	0.0640986697627624	0.0908767929502894	"K02777"	"Metabolism"	"Carbohydrate metabolism"	" Glycolysis / Gluconeogenesis"	3.73684210526316	"K02777_Metabolism_Carbohydrate metabolism_ Glycolysis / Gluconeogenesis"	1.04154700765163	19
"1162"	"K02778"	3.54653188350228	4.76508371081536	2.34205048417719	2.03457771000587	0.041893382077274	0.0702476169857505	"K02778"	"Metabolism"	"Carbohydrate metabolism"	" Glycolysis / Gluconeogenesis"	4	"K02778_Metabolism_Carbohydrate metabolism_ Glycolysis / Gluconeogenesis"	1.15336840377153	19
"1163"	"K02779"	3.54653188350228	4.76508371081536	2.34205048417719	2.03457771000587	0.041893382077274	0.0702476169857505	"K02779"	"Metabolism"	"Carbohydrate metabolism"	" Glycolysis / Gluconeogenesis"	4	"K02779_Metabolism_Carbohydrate metabolism_ Glycolysis / Gluconeogenesis"	1.15336840377153	19
"1164"	"K02781"	0.81968027601694	2.65152907382786	4.00411503314731	0.662201023666323	0.507842398255139	NA	"K02781"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	0.894736842105263	"K02781_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	NA	19
"1165"	"K02782"	0.214566513290106	0.711498015334473	4.04626402827247	0.175840728722353	0.860419071240355	NA	"K02782"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	0.210526315789474	"K02782_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	NA	19
"1166"	"K02783"	0.854762875737823	2.7120156643966	3.53986430269036	0.766135487830826	0.4435956891324	NA	"K02783"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	0.947368421052632	"K02783_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	NA	19
"1167"	"K02784"	0.355570861955531	1.45168838247181	4.02344424775859	0.360807381208408	0.71824344457434	NA	"K02784"	"Environmental Information Processing"	"Membrane transport"	" Phosphotransferase system (PTS)"	0.473684210526316	"K02784_Environmental Information Processing_Membrane transport_ Phosphotransferase system (PTS)"	NA	19
"1168"	"K02786"	2.70537074714003	4.37432953029352	2.95040555280523	1.48261974565985	0.138175467944983	NA	"K02786"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	3	"K02786_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	NA	19
"1169"	"K02787"	1.35091956436944	3.37220279654769	3.36574133298849	1.00191977425474	0.316382341318835	NA	"K02787"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	1.47368421052632	"K02787_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	NA	19
"1170"	"K02788"	1.35091956436944	3.37220279654769	3.36574133298849	1.00191977425474	0.316382341318835	NA	"K02788"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	1.47368421052632	"K02788_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	NA	19
"1171"	"K02793"	13.4268262052306	6.68603683919924	0.776434162741445	8.61120898595198	7.22940589961449e-18	1.0693046636594e-16	"K02793"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	15.3157894736842	"K02793_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	15.9708985390428	19
"1172"	"K02794"	12.5114931175862	6.5845456045327	0.784401241298784	8.39435898090911	4.6844287207806e-17	5.66130349060192e-16	"K02794"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	14.4210526315789	"K02794_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	15.2470835628754	19
"1173"	"K02795"	9.48941387323793	6.18618831900756	0.862269150916454	7.17431246662673	7.26714613686212e-13	4.58709670167539e-12	"K02795"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	11.1052631578947	"K02795_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	11.3384621043064	19
"1174"	"K02796"	11.666296788405	6.48367496609602	0.788058340406634	8.22740479182097	1.91313082169127e-16	2.10656960477338e-15	"K02796"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	13.4736842105263	"K02796_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	14.6764241864448	19
"1175"	"K02798"	0	NA	NA	NA	NA	NA	"K02798"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	0	"K02798_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	NA	19
"1176"	"K02799"	0.257357858616631	0.976697123895365	4.0367332696627	0.241952355692051	0.808817081094572	NA	"K02799"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	0.263157894736842	"K02799_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	NA	19
"1177"	"K02800"	0.257357858616631	0.976697123895365	4.0367332696627	0.241952355692051	0.808817081094572	NA	"K02800"	"Metabolism"	"Carbohydrate metabolism"	" Fructose and mannose metabolism"	0.263157894736842	"K02800_Metabolism_Carbohydrate metabolism_ Fructose and mannose metabolism"	NA	19
"1178"	"K02803"	0.680314022655811	2.38217661930867	4.00718044303475	0.594477002763714	0.552193119314381	NA	"K02803"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0.736842105263158	"K02803_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"	NA	19
"1179"	"K02804"	0.680314022655811	2.38217661930867	4.00718044303475	0.594477002763714	0.552193119314381	NA	"K02804"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0.736842105263158	"K02804_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"	NA	19
"1180"	"K02806"	0.697341168192844	2.41652872339504	4.00675707482074	0.603113360323487	0.546433279096532	NA	"K02806"	"Environmental Information Processing"	"Membrane transport"	" Phosphotransferase system (PTS)"	0.684210526315789	"K02806_Environmental Information Processing_Membrane transport_ Phosphotransferase system (PTS)"	NA	19
"1181"	"K02808"	3.25255954210016	4.64017182147547	2.56266240871064	1.81068400024258	0.0701897809360265	0.0950246897644839	"K02808"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	3.63157894736842	"K02808_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"	1.02216353960218	19
"1182"	"K02809"	4.21271215138618	5.01336742650009	1.88921286877634	2.65368054037622	0.00796191653255643	0.0180969249627601	"K02809"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	4.73684210526316	"K02809_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"	1.7423952143662	19
"1183"	"K02810"	4.21271215138618	5.01336742650009	1.88921286877634	2.65368054037622	0.00796191653255643	0.0180969249627601	"K02810"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	4.73684210526316	"K02810_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"	1.7423952143662	19
"1184"	"K02817"	0	NA	NA	NA	NA	NA	"K02817"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	0	"K02817_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"	NA	19
"1185"	"K02818"	0.0536416283225265	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	NA	"K02818"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	0.0526315789473684	"K02818_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"	NA	19
"1186"	"K02819"	0.0536416283225265	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	NA	"K02819"	"Metabolism"	"Carbohydrate metabolism"	" Starch and sucrose metabolism"	0.0526315789473684	"K02819_Metabolism_Carbohydrate metabolism_ Starch and sucrose metabolism"	NA	19
"1187"	"K02821"	0.638302839350864	2.29269981834213	3.64640270365346	0.628756614305104	0.529508407655355	NA	"K02821"	"Metabolism"	"Carbohydrate metabolism"	" Ascorbate and aldarate metabolism"	0.789473684210526	"K02821_Metabolism_Carbohydrate metabolism_ Ascorbate and aldarate metabolism"	NA	19
"1188"	"K02822"	4.4356540788965	5.0883221022385	1.76776705455652	2.8783894852679	0.00399711303683067	0.00973252830343782	"K02822"	"Metabolism"	"Carbohydrate metabolism"	" Ascorbate and aldarate metabolism"	5.21052631578947	"K02822_Metabolism_Carbohydrate metabolism_ Ascorbate and aldarate metabolism"	2.01177432462403	19
