""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"abundance"	"path"
"3283"	"K07082"	296.075056883729	6.46344598771792	2.5273543846464	2.55739599756297	0.0105459087938246	1	"K07082"	NA	NA	NA	499.705882352941	"K07082_NA_NA_NA"
"3284"	"K07084"	1.62023328557447	4.29679651695084	4.5184178779405	0.950951557165253	0.34162896773143	1	"K07084"	NA	NA	NA	4.29411764705882	"K07084_NA_NA_NA"
"3285"	"K07085"	4.71595888816749	2.76062810602557	2.45505775766965	1.12446564542171	0.260815536848313	1	"K07085"	NA	NA	NA	6.23529411764706	"K07085_NA_NA_NA"
"3286"	"K07088"	24.2149953281191	4.04463496449314	2.80588094021512	1.44148488502262	0.149447744475468	1	"K07088"	NA	NA	NA	35.5882352941176	"K07088_NA_NA_NA"
"3287"	"K07089"	36.6276759676069	4.88413432507086	2.42769220474967	2.01184248790488	0.0442365435423436	1	"K07089"	NA	NA	NA	52.5294117647059	"K07089_NA_NA_NA"
"3288"	"K07090"	10.6956540714036	2.86834636478693	2.30046738940927	1.24685373850202	0.212451132012943	1	"K07090"	NA	NA	NA	8.35294117647059	"K07090_NA_NA_NA"
"3289"	"K07091"	2.62340238696291	1.07254449422767	3.27089022530202	0.327905988996813	0.74298274531682	1	"K07091"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	1.76470588235294	"K07091_Environmental Information Processing_Membrane transport_ ABC transporters"
"3290"	"K07094"	0	NA	NA	NA	NA	NA	"K07094"	NA	NA	NA	0	"K07094_NA_NA_NA"
"3291"	"K07095"	1.99754788632469	4.59791816343578	4.50584591524551	1.02043395400601	0.30752269757302	1	"K07095"	NA	NA	NA	5.29411764705882	"K07095_NA_NA_NA"
"3292"	"K07097"	0	NA	NA	NA	NA	NA	"K07097"	NA	NA	NA	0	"K07097_NA_NA_NA"
"3293"	"K07098"	2.06892097245969	2.12804331075503	3.54333084793723	0.600577084692466	0.548121704462463	1	"K07098"	NA	NA	NA	1.94117647058824	"K07098_NA_NA_NA"
"3294"	"K07099"	0.133169859088313	0.741052396032517	4.62037899206243	0.16038779444405	0.872575603777061	1	"K07099"	NA	NA	NA	0.352941176470588	"K07099_NA_NA_NA"
"3295"	"K07100"	0	NA	NA	NA	NA	NA	"K07100"	NA	NA	NA	0	"K07100_NA_NA_NA"
"3296"	"K07101"	2.61737935335666	0.315115749878722	3.65830137294121	0.086137176179494	0.931357371116537	1	"K07101"	NA	NA	NA	1.70588235294118	"K07101_NA_NA_NA"
"3297"	"K07102"	0.671397917229579	2.29097191624952	4.54289342451509	0.504297966552904	0.614052006194723	1	"K07102"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0.294117647058824	"K07102_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"
"3298"	"K07104"	9.09983134731496	6.78264643074365	3.41054894492005	1.98872572723118	0.0467314846804585	1	"K07104"	"Metabolism"	"Overview"	" Degradation of aromatic compounds"	21.3529411764706	"K07104_Metabolism_Overview_ Degradation of aromatic compounds"
"3299"	"K07105"	18.1124147676558	3.80947570118515	4.48845924023996	0.848726811871749	0.396033323329276	1	"K07105"	NA	NA	NA	29.5882352941176	"K07105_NA_NA_NA"
"3300"	"K07106"	4.76468443889743	-3.87098827074641	3.73902022027007	-1.03529482129059	0.300531247608605	1	"K07106"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	1	"K07106_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"
"3301"	"K07107"	51.4869333847315	4.61724342284494	2.04099132733032	2.2622552879166	0.0236816351814049	1	"K07107"	NA	NA	NA	73.9411764705882	"K07107_NA_NA_NA"
"3302"	"K07109"	17.457907523363	-0.818788362634249	3.46708979995199	-0.236160125603204	0.813308419601665	1	"K07109"	NA	NA	NA	4.11764705882353	"K07109_NA_NA_NA"
"3303"	"K07110"	0.695028779203452	-2.92718214071788	4.73242179008611	-0.618537879875796	0.536220836025146	1	"K07110"	NA	NA	NA	0.235294117647059	"K07110_NA_NA_NA"
"3304"	"K07112"	3.54729056292034	1.07962875594879	3.22089978767866	0.335194767648108	0.737478168774453	1	"K07112"	NA	NA	NA	2.64705882352941	"K07112_NA_NA_NA"
"3305"	"K07113"	2.98876453854371	-4.47702538732306	4.4446528797205	-1.00728347263074	0.313798569749207	1	"K07113"	NA	NA	NA	0.647058823529412	"K07113_NA_NA_NA"
"3306"	"K07114"	2.20936114915698	1.6035274481437	3.50534484211405	0.45745212535969	0.647346105587427	1	"K07114"	NA	NA	NA	1.58823529411765	"K07114_NA_NA_NA"
"3307"	"K07115"	3.73962877924778	-3.00315678299436	2.76387981076778	-1.08657285721846	0.277225626000465	1	"K07115"	NA	NA	NA	1.35294117647059	"K07115_NA_NA_NA"
"3308"	"K07117"	0.31971308412694	-2.68289963343935	4.73322758309414	-0.56682244543279	0.57083481939075	1	"K07117"	NA	NA	NA	0.176470588235294	"K07117_NA_NA_NA"
"3309"	"K07118"	3.26192823371303	-2.36008563818404	3.42211761220082	-0.689656495080608	0.490410230588473	1	"K07118"	NA	NA	NA	1	"K07118_NA_NA_NA"
"3310"	"K07119"	3.08889151643914	-0.891333557206146	3.38977544229848	-0.262947670835023	0.792590912715855	1	"K07119"	NA	NA	NA	1.23529411764706	"K07119_NA_NA_NA"
"3311"	"K07120"	0.402334710165488	-2.53246379940378	4.73360620833677	-0.534996720881351	0.592652124770638	1	"K07120"	NA	NA	NA	0.117647058823529	"K07120_NA_NA_NA"
"3312"	"K07121"	2.00654476536297	1.37031953159812	2.81959274985655	0.485999097446904	0.626967805858767	1	"K07121"	NA	NA	NA	1.64705882352941	"K07121_NA_NA_NA"
"3313"	"K07122"	0.821214131044596	3.32113557753462	4.52787359313175	0.733486814334303	0.463261567062912	1	"K07122"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	3.17647058823529	"K07122_Environmental Information Processing_Membrane transport_ ABC transporters"
"3314"	"K07124"	96.366637223541	4.84193441325895	3.04501831262309	1.5901166811335	0.111808506569413	1	"K07124"	NA	NA	NA	162.823529411765	"K07124_NA_NA_NA"
"3315"	"K07125"	0	NA	NA	NA	NA	NA	"K07125"	NA	NA	NA	0	"K07125_NA_NA_NA"
"3316"	"K07126"	0.843409107559314	3.3593604912593	4.52737209977874	0.742011130788981	0.458080591697669	1	"K07126"	NA	NA	NA	2.23529411764706	"K07126_NA_NA_NA"
"3317"	"K07127"	21.5695304760922	-3.6130838002297	4.54978169158111	-0.794122453592735	0.427124147187926	1	"K07127"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	2.47058823529412	"K07127_Metabolism_Nucleotide metabolism_ Purine metabolism"
"3318"	"K07131"	8.7797177501929	0.105098081321249	3.34417954305726	0.031427164710531	0.974928877540964	1	"K07131"	NA	NA	NA	2.47058823529412	"K07131_NA_NA_NA"
"3319"	"K07132"	0	NA	NA	NA	NA	NA	"K07132"	NA	NA	NA	0	"K07132_NA_NA_NA"
"3320"	"K07133"	1.46497623449969	1.86393889034903	4.03932175982961	0.46144848100134	0.644476875624794	1	"K07133"	NA	NA	NA	1.88235294117647	"K07133_NA_NA_NA"
"3321"	"K07136"	1.18518709588809	-3.44034071334428	4.73066865724759	-0.72724195301092	0.467077750259992	1	"K07136"	NA	NA	NA	0.352941176470588	"K07136_NA_NA_NA"
"3322"	"K07137"	1.86437802723638	4.49864789214184	4.5171357918157	0.995907163183503	0.319295254558634	1	"K07137"	NA	NA	NA	4.94117647058824	"K07137_NA_NA_NA"
"3323"	"K07138"	0	NA	NA	NA	NA	NA	"K07138"	NA	NA	NA	0	"K07138_NA_NA_NA"
"3324"	"K07139"	34.4783534192804	5.38954789908136	2.68699205010058	2.00579227574552	0.0448784151259822	1	"K07139"	NA	NA	NA	69.1764705882353	"K07139_NA_NA_NA"
"3325"	"K07140"	2.24585323078994	0.729865157044681	3.71568223855055	0.196428303118136	0.84427494506633	1	"K07140"	NA	NA	NA	0.764705882352941	"K07140_NA_NA_NA"
"3326"	"K07141"	4.08035588181898	0.604810019629357	3.27192224419493	0.184848530768852	0.853347841662755	1	"K07141"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	2.41176470588235	"K07141_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"
"3327"	"K07145"	0	NA	NA	NA	NA	NA	"K07145"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Porphyrin and chlorophyll metabolism"	0	"K07145_Metabolism_Metabolism of cofactors and vitamins_ Porphyrin and chlorophyll metabolism"
"3328"	"K07146"	477.125460328343	5.43118667224644	3.13698135677897	1.73134171183699	0.0833908360183829	1	"K07146"	NA	NA	NA	839.117647058824	"K07146_NA_NA_NA"
"3329"	"K07147"	1.8590473732139	2.04237178152432	3.35286771010132	0.609141772987697	0.542430471106982	1	"K07147"	NA	NA	NA	2.29411764705882	"K07147_NA_NA_NA"
"3330"	"K07148"	3.35803010501626	-4.66765606138561	4.05474566825256	-1.15115877622904	0.249666921136004	1	"K07148"	NA	NA	NA	1	"K07148_NA_NA_NA"
"3331"	"K07149"	0	NA	NA	NA	NA	NA	"K07149"	NA	NA	NA	0	"K07149_NA_NA_NA"
"3332"	"K07150"	5.24360453833129	4.01716515513863	3.62758223884942	1.10739464762976	0.268123339018626	1	"K07150"	NA	NA	NA	4.82352941176471	"K07150_NA_NA_NA"
"3333"	"K07151"	0.730386322859583	-3.09425538880389	4.73190032747116	-0.653913898152106	0.513167279349923	1	"K07151"	"Metabolism"	"Glycan biosynthesis and metabolism"	" N-Glycan biosynthesis"	0.352941176470588	"K07151_Metabolism_Glycan biosynthesis and metabolism_ N-Glycan biosynthesis"
"3334"	"K07152"	0.351054440218347	2.06256787001388	4.55433527648622	0.452880111980952	0.650635072579158	1	"K07152"	NA	NA	NA	0.176470588235294	"K07152_NA_NA_NA"
"3335"	"K07153"	2.14917137991236	0.72494310619926	3.59617127849532	0.201587480144323	0.840239233690551	1	"K07153"	NA	NA	NA	1.23529411764706	"K07153_NA_NA_NA"
"3336"	"K07154"	0.681373454002922	-0.337039192210428	4.64296665102011	-0.072591344617213	0.942131314544355	1	"K07154"	NA	NA	NA	0.411764705882353	"K07154_NA_NA_NA"
"3337"	"K07156"	0	NA	NA	NA	NA	NA	"K07156"	NA	NA	NA	0	"K07156_NA_NA_NA"
"3338"	"K07160"	2.3900736700738	2.50663545941552	3.80976536410853	0.657950088745706	0.510570203353617	1	"K07160"	NA	NA	NA	3.29411764705882	"K07160_NA_NA_NA"
"3339"	"K07164"	0.199754788632469	1.30930734337977	4.58490275851368	0.285569272096017	0.775208041088332	1	"K07164"	NA	NA	NA	0.529411764705882	"K07164_NA_NA_NA"
"3340"	"K07165"	1.06066613490184	1.86867626529753	4.13319758603786	0.452113944808738	0.651186898278288	1	"K07165"	NA	NA	NA	0.411764705882353	"K07165_NA_NA_NA"
"3341"	"K07166"	44.9826265670878	3.33795546237171	2.97208962198669	1.12310054100605	0.261394796396657	1	"K07166"	NA	NA	NA	51.9411764705882	"K07166_NA_NA_NA"
"3342"	"K07169"	1.436900113264	-3.25798421846435	4.54873952931076	-0.716238904749513	0.473843844213203	1	"K07169"	NA	NA	NA	0.352941176470588	"K07169_NA_NA_NA"
"3343"	"K07170"	64.0810778240329	4.8597597021292	2.85836807893356	1.70018680867103	0.0890957927299156	1	"K07170"	NA	NA	NA	107.823529411765	"K07170_NA_NA_NA"
"3344"	"K07171"	7.99223797607998	2.67882869993792	3.17899315056679	0.842665766505444	0.399415398214572	1	"K07171"	NA	NA	NA	3.70588235294118	"K07171_NA_NA_NA"
"3345"	"K07172"	2.00110862530364	-3.53033019691617	4.72955962773586	-0.746439515470538	0.455401956251748	1	"K07172"	NA	NA	NA	0.352941176470588	"K07172_NA_NA_NA"
"3346"	"K07173"	35.8522127330519	4.61056514853478	2.72738324429121	1.6904720516214	0.0909376807685573	1	"K07173"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	54.8823529411765	"K07173_Metabolism_Overview_ Biosynthesis of amino acids"
"3347"	"K07175"	2.45893915648989	-0.246207058634234	3.11609266737648	-0.0790114688217926	0.937023500783595	1	"K07175"	NA	NA	NA	1.17647058823529	"K07175_NA_NA_NA"
"3348"	"K07177"	55.5309798888259	4.55200227853699	4.4827728815687	1.01544343173239	0.309894498762453	1	"K07177"	"Cellular Processes"	"Cellular community - prokaryotes"	" Quorum sensing"	95.5882352941177	"K07177_Cellular Processes_Cellular community - prokaryotes_ Quorum sensing"
"3349"	"K07178"	0.504836876426233	-2.8361725513811	4.73272865103982	-0.599267940442342	0.54899422313031	1	"K07178"	"Genetic Information Processing"	"Translation"	" Ribosome biogenesis in eukaryotes"	0.235294117647059	"K07178_Genetic Information Processing_Translation_ Ribosome biogenesis in eukaryotes"
"3350"	"K07179"	0	NA	NA	NA	NA	NA	"K07179"	"Genetic Information Processing"	"Translation"	" Ribosome biogenesis in eukaryotes"	0	"K07179_Genetic Information Processing_Translation_ Ribosome biogenesis in eukaryotes"
"3351"	"K07180"	2.75996868436794	-0.690759811430833	3.39002339661948	-0.203762549874923	0.838539059685819	1	"K07180"	NA	NA	NA	0.882352941176471	"K07180_NA_NA_NA"
"3352"	"K07182"	0	NA	NA	NA	NA	NA	"K07182"	NA	NA	NA	0	"K07182_NA_NA_NA"
"3353"	"K07183"	7.16830287683599	6.20569647401796	3.189879787974	1.94543270797029	0.0517229213548339	1	"K07183"	NA	NA	NA	16.7647058823529	"K07183_NA_NA_NA"
"3354"	"K07184"	0.288534694691344	1.82894819270671	4.56223341134431	0.400888781393539	0.688502009918131	1	"K07184"	NA	NA	NA	0.764705882352941	"K07184_NA_NA_NA"
"3355"	"K07185"	0.87922656272607	-2.53246379940378	4.73360620833677	-0.534996720881351	0.592652124770638	1	"K07185"	NA	NA	NA	0.117647058823529	"K07185_NA_NA_NA"
"3356"	"K07186"	5.23541720675351	-2.2483840540248	3.10564161105952	-0.723967648429897	0.469085596805384	1	"K07186"	NA	NA	NA	1.64705882352941	"K07186_NA_NA_NA"
"3357"	"K07192"	8.15324763658242	6.35207293571394	3.14312862702526	2.02093954447092	0.0432860236978528	1	"K07192"	"Organismal Systems"	"Endocrine system"	" Insulin signaling pathway"	17.2352941176471	"K07192_Organismal Systems_Endocrine system_ Insulin signaling pathway"
"3358"	"K07203"	0.219453377998855	0.176941657859263	4.64199244448492	0.0381176100511505	0.96959391072275	1	"K07203"	"Environmental Information Processing"	"Signal transduction"	" ErbB signaling pathway"	0.117647058823529	"K07203_Environmental Information Processing_Signal transduction_ ErbB signaling pathway"
"3359"	"K07204"	0	NA	NA	NA	NA	NA	"K07204"	"Environmental Information Processing"	"Signal transduction"	" PIK-Akt signaling pathway"	0	"K07204_Environmental Information Processing_Signal transduction_ PIK-Akt signaling pathway"
"3360"	"K07208"	0	0	0	0	1	NA	"K07208"	"Environmental Information Processing"	"Signal transduction"	" Phospholipase D signaling pathway"	1.05882352941176	"K07208_Environmental Information Processing_Signal transduction_ Phospholipase D signaling pathway"
"3361"	"K07213"	1.97531182648016	-4.00680925022997	4.72460920171157	-0.848072100604305	0.396397818079645	1	"K07213"	"Organismal Systems"	"Digestive system"	" Mineral absorption"	2	"K07213_Organismal Systems_Digestive system_ Mineral absorption"
"3362"	"K07214"	0.703611787955267	1.90627425549147	4.22976268674957	0.450681136665938	0.652219379609192	1	"K07214"	NA	NA	NA	1.17647058823529	"K07214_NA_NA_NA"
"3363"	"K07215"	0.204870462518811	-2.51509223237734	4.73365207189009	-0.531321735138233	0.595195846144467	1	"K07215"	NA	NA	NA	0.117647058823529	"K07215_NA_NA_NA"
"3364"	"K07216"	0.409740925037623	-2.53246379940378	4.73360620833677	-0.534996720881351	0.592652124770638	1	"K07216"	NA	NA	NA	0.117647058823529	"K07216_NA_NA_NA"
"3365"	"K07217"	0	NA	NA	NA	NA	NA	"K07217"	NA	NA	NA	0	"K07217_NA_NA_NA"
"3366"	"K07218"	0	NA	NA	NA	NA	NA	"K07218"	NA	NA	NA	0	"K07218_NA_NA_NA"
"3367"	"K07219"	0	NA	NA	NA	NA	NA	"K07219"	NA	NA	NA	0	"K07219_NA_NA_NA"
"3368"	"K07220"	6.37530289861519	2.05269596721471	2.9627172416598	0.692842347001947	0.488408493639848	1	"K07220"	NA	NA	NA	3.88235294117647	"K07220_NA_NA_NA"
"3369"	"K07221"	1.97978848192881	-4.03690586372384	4.1787932977326	-0.966045835747429	0.334021245836193	1	"K07221"	NA	NA	NA	0.882352941176471	"K07221_NA_NA_NA"
"3370"	"K07222"	0.204870462518811	-2.51509223237734	4.73365207189009	-0.531321735138233	0.595195846144467	1	"K07222"	NA	NA	NA	0.117647058823529	"K07222_NA_NA_NA"
"3371"	"K07223"	1.54510870471613	3.93831968819007	4.25166292855321	0.926301015478251	0.354289568343646	1	"K07223"	NA	NA	NA	3.88235294117647	"K07223_NA_NA_NA"
"3372"	"K07224"	72.0074974175347	6.81049139272154	2.60447168078604	2.61492242091344	0.0089247724241291	1	"K07224"	NA	NA	NA	147.117647058824	"K07224_NA_NA_NA"
"3373"	"K07229"	0.31971308412694	-2.68289963343935	4.73322758309414	-0.56682244543279	0.57083481939075	1	"K07229"	NA	NA	NA	0.176470588235294	"K07229_NA_NA_NA"
"3374"	"K07230"	2.72998211131041	5.04774892175045	4.33021263174682	1.16570463185642	0.243733886815305	1	"K07230"	NA	NA	NA	8.17647058823529	"K07230_NA_NA_NA"
"3375"	"K07232"	0	NA	NA	NA	NA	NA	"K07232"	NA	NA	NA	0	"K07232_NA_NA_NA"
"3376"	"K07233"	3.65475256679756	-4.78400481108395	3.79474457919253	-1.260692178682	0.207419772969325	1	"K07233"	NA	NA	NA	1.41176470588235	"K07233_NA_NA_NA"
"3377"	"K07234"	0	NA	NA	NA	NA	NA	"K07234"	NA	NA	NA	0	"K07234_NA_NA_NA"
"3378"	"K07235"	2.4076911736871	-0.455307578477818	3.98419244832724	-0.114278510484346	0.909017017035929	1	"K07235"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Sulfur relay system"	1.11764705882353	"K07235_Genetic Information Processing_Folding, sorting and degradation_ Sulfur relay system"
"3379"	"K07236"	1.43215712341986	-1.49315740362186	4.19970582580499	-0.355538569974875	0.722186155202936	1	"K07236"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Sulfur relay system"	0.882352941176471	"K07236_Genetic Information Processing_Folding, sorting and degradation_ Sulfur relay system"
"3380"	"K07237"	2.16434107623681	-1.42937873895172	4.0719672182148	-0.351029038877768	0.725566563029818	1	"K07237"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Sulfur relay system"	1.17647058823529	"K07237_Genetic Information Processing_Folding, sorting and degradation_ Sulfur relay system"
"3381"	"K07238"	21.6627915630913	5.15457876995761	2.63176233354107	1.95860344388396	0.0501592459672751	1	"K07238"	NA	NA	NA	39.6470588235294	"K07238_NA_NA_NA"
"3382"	"K07240"	0	NA	NA	NA	NA	NA	"K07240"	NA	NA	NA	0	"K07240_NA_NA_NA"
"3383"	"K07243"	4.49257526347708	3.42208434973166	3.35817398326782	1.01903128509192	0.308188114239733	1	"K07243"	NA	NA	NA	7.82352941176471	"K07243_NA_NA_NA"
"3384"	"K07245"	0	NA	NA	NA	NA	NA	"K07245"	NA	NA	NA	0	"K07245_NA_NA_NA"
"3385"	"K07246"	1.72658650166563	-3.87893497409328	4.57368676059429	-0.848098083041713	0.396383349124765	1	"K07246"	"Metabolism"	"Carbohydrate metabolism"	" Glyoxylate and dicarboxylate metabolism"	0.764705882352941	"K07246_Metabolism_Carbohydrate metabolism_ Glyoxylate and dicarboxylate metabolism"
"3386"	"K07248"	2.67975355968918	2.67734364629218	3.47807930509771	0.769776480475323	0.441432493532152	1	"K07248"	"Metabolism"	"Carbohydrate metabolism"	" Pyruvate metabolism"	1.58823529411765	"K07248_Metabolism_Carbohydrate metabolism_ Pyruvate metabolism"
"3387"	"K07250"	0.106571028042313	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K07250"	"Metabolism"	"Carbohydrate metabolism"	" Propanoate metabolism"	0.0588235294117647	"K07250_Metabolism_Carbohydrate metabolism_ Propanoate metabolism"
"3388"	"K07251"	2.06992523125185	-3.83866925899221	4.50206044594455	-0.852647205670035	0.393854976215669	1	"K07251"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Thiamine metabolism"	0.411764705882353	"K07251_Metabolism_Metabolism of cofactors and vitamins_ Thiamine metabolism"
"3389"	"K07252"	0.197531182648016	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K07252"	"Metabolism"	"Glycan biosynthesis and metabolism"	" N-Glycan biosynthesis"	0.0588235294117647	"K07252_Metabolism_Glycan biosynthesis and metabolism_ N-Glycan biosynthesis"
"3390"	"K07257"	0	NA	NA	NA	NA	NA	"K07257"	NA	NA	NA	0	"K07257_NA_NA_NA"
"3391"	"K07258"	94.8091536677179	2.48528785416338	1.65156383718411	1.50480883524355	0.132373231594142	1	"K07258"	"Metabolism"	"Glycan biosynthesis and metabolism"	" Peptidoglycan biosynthesis"	90.0588235294118	"K07258_Metabolism_Glycan biosynthesis and metabolism_ Peptidoglycan biosynthesis"
"3392"	"K07259"	1.89977329049779	1.45183824974283	3.03870263941191	0.477782271589369	0.632805180554206	1	"K07259"	"Metabolism"	"Glycan biosynthesis and metabolism"	" Peptidoglycan biosynthesis"	1	"K07259_Metabolism_Glycan biosynthesis and metabolism_ Peptidoglycan biosynthesis"
"3393"	"K07260"	96.3282174932973	4.00321710093588	2.91705073470505	1.37235086565632	0.169954238000513	1	"K07260"	"Metabolism"	"Glycan biosynthesis and metabolism"	" Peptidoglycan biosynthesis"	136.294117647059	"K07260_Metabolism_Glycan biosynthesis and metabolism_ Peptidoglycan biosynthesis"
"3394"	"K07261"	0.629480686726682	2.91698156607398	4.53406022571475	0.643348659007755	0.51999788928325	1	"K07261"	NA	NA	NA	0.411764705882353	"K07261_NA_NA_NA"
"3395"	"K07262"	3.03241681704721	0.652448917868279	3.9244211302133	0.166253543190156	0.867957424327287	1	"K07262"	NA	NA	NA	2.11764705882353	"K07262_NA_NA_NA"
"3396"	"K07263"	0.399509577264938	2.29137198557322	4.54771287030073	0.503851507542888	0.614365729236497	1	"K07263"	NA	NA	NA	1.05882352941176	"K07263_NA_NA_NA"
"3397"	"K07264"	0.515716684470208	-0.0332338714655766	4.45616658237063	-0.00745795087577192	0.99404947130347	1	"K07264"	"Human Diseases"	"Drug resistance"	" Cationic antimicrobial peptide (CAMP) resistance"	0.176470588235294	"K07264_Human Diseases_Drug resistance_ Cationic antimicrobial peptide (CAMP) resistance"
"3398"	"K07265"	0	NA	NA	NA	NA	NA	"K07265"	NA	NA	NA	0	"K07265_NA_NA_NA"
"3399"	"K07266"	0	NA	NA	NA	NA	NA	"K07266"	NA	NA	NA	0	"K07266_NA_NA_NA"
"3400"	"K07267"	0.102435231259406	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K07267"	NA	NA	NA	0.0588235294117647	"K07267_NA_NA_NA"
"3401"	"K07268"	0.355119624235501	2.12375614704397	4.55246321517278	0.466507041718813	0.640852608378913	1	"K07268"	NA	NA	NA	0.941176470588235	"K07268_NA_NA_NA"
"3402"	"K07269"	0.395062365296031	-2.53246379940378	4.73360620833677	-0.534996720881351	0.592652124770638	1	"K07269"	NA	NA	NA	0.117647058823529	"K07269_NA_NA_NA"
"3403"	"K07270"	4.58425169036378	5.79478025685002	3.65840862124913	1.58396200555405	0.113202365563891	1	"K07270"	NA	NA	NA	11.6470588235294	"K07270_NA_NA_NA"
"3404"	"K07271"	44.6644344978505	6.38079488029465	3.26772592104305	1.95267137895638	0.0508585471980755	1	"K07271"	NA	NA	NA	86.2352941176471	"K07271_NA_NA_NA"
"3405"	"K07272"	39.4523790830316	5.31936704768652	3.17664396625317	1.67452415322472	0.0940276315881029	1	"K07272"	NA	NA	NA	76.3529411764706	"K07272_NA_NA_NA"
"3406"	"K07273"	0.847945308511284	-0.136479512737884	4.28097239734092	-0.0318804935118611	0.974567354654506	1	"K07273"	NA	NA	NA	0.647058823529412	"K07273_NA_NA_NA"
