""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gs"	"ko"
"K02992|g__Haemophilus.s__Haemophilus_parainfluenzae"	1.64586333246129	3.65674637197444	3.67067876714669	0.996204409032751	0.319150837601039	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K02992"
"K02992|g__Megasphaera.s__Megasphaera_micronuciformis"	1.09573181645345	3.07189815300077	3.35407701658769	0.91586989142128	0.359735140273452	0.98373034632542	"g__Megasphaera.s__Megasphaera_micronuciformis"	"K02992"
"K02992|g__Peptostreptococcus.s__Peptostreptococcus_stomatis"	0	NA	NA	NA	NA	NA	"g__Peptostreptococcus.s__Peptostreptococcus_stomatis"	"K02992"
"K02992|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K02992"
"K02992|g__Prevotella.s__Prevotella_histicola"	1.52742503474509	3.55098300866164	3.6846406614492	0.963725729299477	0.335183451242675	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K02992"
"K02992|g__Prevotella.s__Prevotella_melaninogenica"	3.69646455108831	4.82478751258711	2.79324628572185	1.72730472685127	0.0841129507268329	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K02992"
"K02992|g__Rothia.s__Rothia_dentocariosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_dentocariosa"	"K02992"
"K02992|g__Rothia.s__Rothia_mucilaginosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_mucilaginosa"	"K02992"
"K02992|g__Streptococcus.s__Streptococcus_anginosus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_anginosus"	"K02992"
"K02992|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K02992"
"K02992|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K02992"
"K02992|g__Streptococcus.s__Streptococcus_infantis"	2.29886038295895	4.13983964377383	3.13731773697654	1.31954745768384	0.186986155269706	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K02992"
"K02992|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	2.06345851812688	3.98359333514239	3.25259687993279	1.22474240804926	0.220672290340141	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K02992"
"K02992|g__Streptococcus.s__Streptococcus_parasanguinis"	1.83878616171649	3.81793462199058	3.24064290844571	1.17814110651943	0.238740356648269	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K02992"
"K02992|g__Streptococcus.s__Streptococcus_peroris"	0.197539367753073	0.607353938488887	4.05050508844106	0.14994523527994	0.880807822537214	0.98373034632542	"g__Streptococcus.s__Streptococcus_peroris"	"K02992"
"K02992|g__Streptococcus.s__Streptococcus_salivarius"	0.289298920947155	1.1485018824254	4.03142058644353	0.284887636454373	0.775730228348392	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K02992"
"K02992|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K02992"
"K02992|g__Streptococcus.s__Streptococcus_tigurinus"	0.289298920947155	1.1485018824254	4.03142058644353	0.284887636454373	0.775730228348392	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K02992"
"K02992|g__Veillonella.s__Veillonella_atypica"	1.67496788598378	3.68379731628851	3.28051554356141	1.12293243771352	0.261466189713042	0.98373034632542	"g__Veillonella.s__Veillonella_atypica"	"K02992"
"K02992|g__Veillonella.s__Veillonella_dispar"	0.34218882822665	1.39413927617736	4.02483346571736	0.346384338147734	0.729053893803325	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K02992"
"K02992|g__Veillonella.s__Veillonella_parvula"	0	NA	NA	NA	NA	NA	"g__Veillonella.s__Veillonella_parvula"	"K02992"
"K02994|g__Atopobium.s__Atopobium_parvulum"	1.59845544863689	3.61577094288541	3.2689492226728	1.1060957808115	0.2686850647249	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K02994"
"K02994|g__Atopobium.s__Atopobium_rimae"	0.118523620651844	-0.124372744348554	4.09050181498056	-0.0304052534320034	0.975743855161396	0.98373034632542	"g__Atopobium.s__Atopobium_rimae"	"K02994"
"K02994|g__Campylobacter.s__Campylobacter_concisus"	0	NA	NA	NA	NA	NA	"g__Campylobacter.s__Campylobacter_concisus"	"K02994"
"K02994|g__Haemophilus.s__Haemophilus_parainfluenzae"	1.09609345648569	3.07124335909583	3.33086237056312	0.922056517927096	0.356499096064403	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K02994"
"K02994|g__Porphyromonas.s__Porphyromonas_gingivalis"	0.385731894596207	1.56374561257067	4.0208918314028	0.388905167843104	0.69734629914554	0.98373034632542	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K02994"
"K02994|g__Prevotella.s__Prevotella_histicola"	1.13092790958133	3.11600376245911	3.31873878807004	0.938912026960448	0.347775913738314	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K02994"
"K02994|g__Prevotella.s__Prevotella_melaninogenica"	1.80620687174993	3.7916692101333	3.23316047182576	1.17274389662204	0.240898522477271	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K02994"
"K02994|g__Rothia.s__Rothia_dentocariosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_dentocariosa"	"K02994"
"K02994|g__Rothia.s__Rothia_mucilaginosa"	0.350897441500562	1.42963196119144	4.0239702044399	0.355278962954059	0.722380613937412	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K02994"
"K02994|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K02994"
"K02994|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K02994"
"K02994|g__Streptococcus.s__Streptococcus_infantis"	0.237047241303687	0.869025847016205	4.0403957196546	0.215084340078079	0.829701562998064	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K02994"
"K02994|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	3.28216038887313	4.65401712599687	2.9350395028976	1.58567444199719	0.11281317975523	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K02994"
"K02994|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K02994"
"K02994|g__Streptococcus.s__Streptococcus_parasanguinis"	2.35567198965038	4.17540927155012	3.13787745746244	1.33064765216381	0.183304975126662	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K02994"
"K02994|g__Streptococcus.s__Streptococcus_peroris"	0.474094482607374	1.8655504290504	4.01491981667739	0.464654467394637	0.642178920187973	0.98373034632542	"g__Streptococcus.s__Streptococcus_peroris"	"K02994"
"K02994|g__Streptococcus.s__Streptococcus_salivarius"	0.65761358899554	2.33399754959529	4.00385161562873	0.582938074049675	0.559934988565693	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K02994"
"K02994|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K02994"
"K02994|g__Streptococcus.s__Streptococcus_tigurinus"	0.578597841894311	2.14891153390257	4.01033653704449	0.535843192722739	0.592066927914259	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K02994"
"K02996|g__Atopobium.s__Atopobium_parvulum"	0	NA	NA	NA	NA	NA	"g__Atopobium.s__Atopobium_parvulum"	"K02996"
"K02996|g__Atopobium.s__Atopobium_rimae"	0	NA	NA	NA	NA	NA	"g__Atopobium.s__Atopobium_rimae"	"K02996"
"K02996|g__Campylobacter.s__Campylobacter_concisus"	0.316062988404916	1.28234272985252	4.02769424074323	0.3183813500242	0.750195683358743	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K02996"
"K02996|g__Haemophilus.s__Haemophilus_parainfluenzae"	0	NA	NA	NA	NA	NA	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K02996"
"K02996|g__Megasphaera.s__Megasphaera_micronuciformis"	0.93884212430481	2.8487512647769	3.76977351924918	0.755682337474819	0.449839676292534	0.98373034632542	"g__Megasphaera.s__Megasphaera_micronuciformis"	"K02996"
"K02996|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K02996"
"K02996|g__Prevotella.s__Prevotella_histicola"	1.96073518852979	3.9104343784403	3.99540777782116	0.978732233577621	0.327712300964808	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K02996"
"K02996|g__Prevotella.s__Prevotella_melaninogenica"	1.7747693838372	3.76585387002935	3.26492704389382	1.15342665223481	0.248735307234444	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K02996"
"K02996|g__Rothia.s__Rothia_dentocariosa"	0.241082434122629	0.88530223606582	4.03982462247422	0.219143729938358	0.826538086999421	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K02996"
"K02996|g__Rothia.s__Rothia_mucilaginosa"	0.175448720750281	0.43135749059959	4.05839349986471	0.106287744304235	0.915354055136158	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K02996"
"K02996|g__Streptococcus.s__Streptococcus_anginosus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_anginosus"	"K02996"
"K02996|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K02996"
"K02996|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K02996"
"K02996|g__Streptococcus.s__Streptococcus_infantis"	0.744947868359891	2.51307016458655	3.91481883657118	0.641937793164305	0.520913574182395	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K02996"
"K02996|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	1.97762039968127	3.92270283482126	3.21045092426887	1.22185416545951	0.221762780940934	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K02996"
"K02996|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K02996"
"K02996|g__Streptococcus.s__Streptococcus_parasanguinis"	2.01534824354204	3.94963680243913	3.19833762763139	1.23490302221912	0.216866598546491	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K02996"
"K02996|g__Streptococcus.s__Streptococcus_peroris"	0.158031494202458	0.287421378805321	4.06558565850011	0.07069618080839	0.943639560507098	0.98373034632542	"g__Streptococcus.s__Streptococcus_peroris"	"K02996"
"K02996|g__Streptococcus.s__Streptococcus_salivarius"	1.24399794775663	3.25265343002266	3.70875029762133	0.87702141395413	0.380475007031669	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K02996"
"K02996|g__Streptococcus.s__Streptococcus_sanguinis"	0.407432460588209	1.64117104964571	4.01923963611702	0.408328738326049	0.683032343369936	0.98373034632542	"g__Streptococcus.s__Streptococcus_sanguinis"	"K02996"
"K02996|g__Streptococcus.s__Streptococcus_tigurinus"	0.192865947298104	0.563127139151363	4.05239930070035	0.138961414551138	0.889480639880394	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K02996"
"K02996|g__Veillonella.s__Veillonella_atypica"	2.22991475683215	4.09550733923764	3.15263524469387	1.29907427322292	0.19391844110637	0.98373034632542	"g__Veillonella.s__Veillonella_atypica"	"K02996"
"K02996|g__Veillonella.s__Veillonella_dispar"	0.530629501695022	2.02529123285567	4.01222658879682	0.504779874225152	0.613713452933974	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K02996"
"K02996|g__Veillonella.s__Veillonella_parvula"	1.22229738176463	3.22743777091281	3.70777774825421	0.870450709304901	0.384054144885118	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K02996"
"K03040|g__Atopobium.s__Atopobium_parvulum"	0.229090349072807	0.813384789713557	3.87606962735024	0.209847827287252	0.833786443262649	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K03040"
"K03040|g__Campylobacter.s__Campylobacter_concisus"	0.237047241303687	0.869025847016205	4.0403957196546	0.215084340078079	0.829701562998064	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K03040"
"K03040|g__Corynebacterium.s__Corynebacterium_accolens"	0	NA	NA	NA	NA	NA	"g__Corynebacterium.s__Corynebacterium_accolens"	"K03040"
"K03040|g__Haemophilus.s__Haemophilus_parainfluenzae"	1.60346206814555	3.6192539558827	3.66421288103543	0.987730263875928	0.323284768653296	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K03040"
"K03040|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K03040"
"K03040|g__Prevotella.s__Prevotella_histicola"	1.78339294468266	3.77412385245389	3.27162569995985	1.15359280020945	0.248667151513003	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K03040"
"K03040|g__Prevotella.s__Prevotella_melaninogenica"	3.50663392894088	4.74866948057301	2.8375774003794	1.67349425602914	0.0942300363743403	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K03040"
"K03040|g__Prevotella.s__Prevotella_salivae"	2.19577541332962	4.07451386044342	3.29052570246347	1.23825620246425	0.215621078004148	0.98373034632542	"g__Prevotella.s__Prevotella_salivae"	"K03040"
"K03040|g__Rothia.s__Rothia_dentocariosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_dentocariosa"	"K03040"
"K03040|g__Rothia.s__Rothia_mucilaginosa"	0.241082434122629	0.88530223606582	4.03982462247422	0.219143729938358	0.826538086999421	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K03040"
"K03040|g__Streptococcus.s__Streptococcus_anginosus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_anginosus"	"K03040"
"K03040|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K03040"
"K03040|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K03040"
"K03040|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K03040"
"K03040|g__Streptococcus.s__Streptococcus_parasanguinis"	1.77390416938717	3.76600546372783	3.24611027877694	1.16015943400012	0.245983899703663	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K03040"
"K03040|g__Streptococcus.s__Streptococcus_salivarius"	1.09156197041627	3.06498190709987	3.75367796319099	0.816527666239737	0.41419840670702	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K03040"
"K03040|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K03040"
"K03040|g__Veillonella.s__Veillonella_atypica"	2.20053388621305	4.07693545951969	3.16655648706114	1.28749809964814	0.19792073154295	0.98373034632542	"g__Veillonella.s__Veillonella_atypica"	"K03040"
"K03040|g__Veillonella.s__Veillonella_dispar"	0.912326203472287	2.80733377126022	3.4024816545153	0.825084175702966	0.409323803020505	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K03040"
"K03040|g__Veillonella.s__Veillonella_parvula"	0.150074601971578	0.198057205241138	4.07041815872547	0.0486577048150635	0.961192082592488	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K03040"
"K03043|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K03043"
"K03046|g__Prevotella.s__Prevotella_histicola"	1.43942408676616	3.46454605865474	3.27758694522527	1.05704169456186	0.290492559028638	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K03046"
"K03046|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	0.638664479383106	2.29067459677196	3.60592834574811	0.635252389158811	0.525263819953684	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K03046"
"K03046|g__Streptococcus.s__Streptococcus_parasanguinis"	0.406680739545178	1.64128602619022	3.83729541062826	0.427719487440115	0.668855360264538	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K03046"
"K03046|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K03046"
"K03048|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K03048"
"K03048|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K03048"
"K03048|g__Streptococcus.s__Streptococcus_infantis"	0.158031494202458	0.287421378805321	4.06558565850011	0.07069618080839	0.943639560507098	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K03048"
"K03048|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	4.18953658428666	5.00578249895907	2.69401188823414	1.85811448005162	0.0631527589774955	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K03048"
"K03048|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K03048"
"K03048|g__Streptococcus.s__Streptococcus_peroris"	0.43458660905676	1.74033973771562	4.01724797054819	0.433216906318613	0.664857197788963	0.98373034632542	"g__Streptococcus.s__Streptococcus_peroris"	"K03048"
"K03048|g__Streptococcus.s__Streptococcus_salivarius"	1.04334548359175	2.9998081333994	3.76328242087723	0.797125434104447	0.425378186260512	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K03048"
"K03048|g__Streptococcus.s__Streptococcus_sanguinis"	0.433948381420733	1.73373774230107	4.01737638299381	0.431559698921978	0.666061454605293	0.98373034632542	"g__Streptococcus.s__Streptococcus_sanguinis"	"K03048"
"K03048|g__Streptococcus.s__Streptococcus_tigurinus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_tigurinus"	"K03048"
"K03060|g__Atopobium.s__Atopobium_parvulum"	0.375491398257685	1.52167702265699	4.02182709699035	0.378354659700738	0.705167145361374	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K03060"
"K03060|g__Campylobacter.s__Campylobacter_concisus"	0	NA	NA	NA	NA	NA	"g__Campylobacter.s__Campylobacter_concisus"	"K03060"
"K03060|g__Haemophilus.s__Haemophilus_parainfluenzae"	0	NA	NA	NA	NA	NA	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K03060"
"K03060|g__Rothia.s__Rothia_dentocariosa"	0	NA	NA	NA	NA	NA	"g__Rothia.s__Rothia_dentocariosa"	"K03060"
"K03060|g__Rothia.s__Rothia_mucilaginosa"	0.433948381420733	1.73373774230107	4.01737638299381	0.431559698921978	0.666061454605293	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K03060"
"K03060|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K03060"
"K03060|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K03060"
"K03060|g__Streptococcus.s__Streptococcus_infantis"	0.237047241303687	0.869025847016205	4.0403957196546	0.215084340078079	0.829701562998064	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K03060"
"K03060|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	1.83344607264694	3.81265574319488	3.63476320202087	1.04894198914391	0.294204818555401	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K03060"
"K03060|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K03060"
"K03060|g__Streptococcus.s__Streptococcus_peroris"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_peroris"	"K03060"
"K03060|g__Streptococcus.s__Streptococcus_salivarius"	0.771463789192414	2.56404865149167	4.00504885456563	0.640204088539077	0.522039925086398	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K03060"
"K03060|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K03060"
"K03060|g__Streptococcus.s__Streptococcus_tigurinus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_tigurinus"	"K03060"
"K03060|g__Veillonella.s__Veillonella_dispar"	0.592618103259218	2.18676536073013	4.00978925600337	0.545356681141321	0.585508227619165	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K03060"
"K03060|g__Veillonella.s__Veillonella_parvula"	0	NA	NA	NA	NA	NA	"g__Veillonella.s__Veillonella_parvula"	"K03060"
"K03070|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K03070"
